iso3,year,value,wb_indicator,canonical_name,var_year
JPN,2018,1.120314,VA.EST,voice_accountability,voice_accountability_2018
KAZ,2018,-0.8029,VA.EST,voice_accountability,voice_accountability_2018
KEN,2018,-0.5310028,VA.EST,voice_accountability,voice_accountability_2018
KGZ,2018,-0.2718145999999999,VA.EST,voice_accountability,voice_accountability_2018
KHM,2018,-1.5176701,VA.EST,voice_accountability,voice_accountability_2018
KIR,2018,0.8235364,VA.EST,voice_accountability,voice_accountability_2018
KNA,2018,0.4519236,VA.EST,voice_accountability,voice_accountability_2018
KOR,2018,0.9068002,VA.EST,voice_accountability,voice_accountability_2018
KWT,2018,-0.4146491,VA.EST,voice_accountability,voice_accountability_2018
LAO,2018,-1.3641332,VA.EST,voice_accountability,voice_accountability_2018
LBN,2018,-0.5658194,VA.EST,voice_accountability,voice_accountability_2018
LBR,2018,-0.1351080999999999,VA.EST,voice_accountability,voice_accountability_2018
LBY,2018,-1.1886225,VA.EST,voice_accountability,voice_accountability_2018
LCA,2018,0.5668733,VA.EST,voice_accountability,voice_accountability_2018
LIE,2018,1.3073919,VA.EST,voice_accountability,voice_accountability_2018
LKA,2018,-0.1864964999999999,VA.EST,voice_accountability,voice_accountability_2018
LSO,2018,-0.1486336999999999,VA.EST,voice_accountability,voice_accountability_2018
LTU,2018,0.8135129999999999,VA.EST,voice_accountability,voice_accountability_2018
LUX,2018,1.6101762,VA.EST,voice_accountability,voice_accountability_2018
LVA,2018,0.7056906,VA.EST,voice_accountability,voice_accountability_2018
MAC,2018,0.5238535,VA.EST,voice_accountability,voice_accountability_2018
MAR,2018,-0.6930849,VA.EST,voice_accountability,voice_accountability_2018
MCO,2018,0.8095481,VA.EST,voice_accountability,voice_accountability_2018
MDA,2018,-0.1677532,VA.EST,voice_accountability,voice_accountability_2018
MDG,2018,-0.5792419999999999,VA.EST,voice_accountability,voice_accountability_2018
MDV,2018,-0.7287193,VA.EST,voice_accountability,voice_accountability_2018
MEX,2018,-0.0473499999999999,VA.EST,voice_accountability,voice_accountability_2018
MHL,2018,0.9067185,VA.EST,voice_accountability,voice_accountability_2018
MKD,2018,-0.1175171,VA.EST,voice_accountability,voice_accountability_2018
MLI,2018,-0.4790175,VA.EST,voice_accountability,voice_accountability_2018
MLT,2018,1.1635326,VA.EST,voice_accountability,voice_accountability_2018
MMR,2018,-1.0234249,VA.EST,voice_accountability,voice_accountability_2018
MNE,2018,0.1124883999999999,VA.EST,voice_accountability,voice_accountability_2018
MNG,2018,0.1650009,VA.EST,voice_accountability,voice_accountability_2018
MOZ,2018,-0.6520336999999999,VA.EST,voice_accountability,voice_accountability_2018
MRT,2018,-0.9387206,VA.EST,voice_accountability,voice_accountability_2018
MUS,2018,0.7783715999999999,VA.EST,voice_accountability,voice_accountability_2018
MWI,2018,-0.2241128999999999,VA.EST,voice_accountability,voice_accountability_2018
MYS,2018,-0.1773200999999999,VA.EST,voice_accountability,voice_accountability_2018
NAM,2018,0.4426180999999999,VA.EST,voice_accountability,voice_accountability_2018
NCL,2018,0.5184953999999999,VA.EST,voice_accountability,voice_accountability_2018
NER,2018,-0.5145248,VA.EST,voice_accountability,voice_accountability_2018
NGA,2018,-0.4981167999999999,VA.EST,voice_accountability,voice_accountability_2018
NIC,2018,-1.165448,VA.EST,voice_accountability,voice_accountability_2018
NIU,2018,1.2040262,VA.EST,voice_accountability,voice_accountability_2018
NLD,2018,1.7339629,VA.EST,voice_accountability,voice_accountability_2018
NOR,2018,1.9573175,VA.EST,voice_accountability,voice_accountability_2018
NPL,2018,-0.1223765999999999,VA.EST,voice_accountability,voice_accountability_2018
NRU,2018,0.4038603,VA.EST,voice_accountability,voice_accountability_2018
NZL,2018,1.7394111,VA.EST,voice_accountability,voice_accountability_2018
OMN,2018,-0.6904135,VA.EST,voice_accountability,voice_accountability_2018
PAK,2018,-0.8294349,VA.EST,voice_accountability,voice_accountability_2018
PAN,2018,0.4994086,VA.EST,voice_accountability,voice_accountability_2018
PER,2018,0.3589581,VA.EST,voice_accountability,voice_accountability_2018
PHL,2018,-0.1655678,VA.EST,voice_accountability,voice_accountability_2018
PLW,2018,1.0430933,VA.EST,voice_accountability,voice_accountability_2018
PNG,2018,-0.0378458,VA.EST,voice_accountability,voice_accountability_2018
POL,2018,0.5419408,VA.EST,voice_accountability,voice_accountability_2018
PRI,2018,0.8595092,VA.EST,voice_accountability,voice_accountability_2018
PRK,2018,-1.9520355,VA.EST,voice_accountability,voice_accountability_2018
PRT,2018,1.2376429,VA.EST,voice_accountability,voice_accountability_2018
PRY,2018,-0.1065124,VA.EST,voice_accountability,voice_accountability_2018
PSE,2018,-0.8250548,VA.EST,voice_accountability,voice_accountability_2018
QAT,2018,-1.1879488,VA.EST,voice_accountability,voice_accountability_2018
ROU,2018,0.4386646999999999,VA.EST,voice_accountability,voice_accountability_2018
RUS,2018,-0.7832809,VA.EST,voice_accountability,voice_accountability_2018
RWA,2018,-0.7281791,VA.EST,voice_accountability,voice_accountability_2018
SAU,2018,-1.6111073,VA.EST,voice_accountability,voice_accountability_2018
SDN,2018,-1.8588596,VA.EST,voice_accountability,voice_accountability_2018
SEN,2018,0.0870299,VA.EST,voice_accountability,voice_accountability_2018
SGP,2018,0.2449759,VA.EST,voice_accountability,voice_accountability_2018
SLB,2018,0.1438423,VA.EST,voice_accountability,voice_accountability_2018
SLE,2018,-0.272627,VA.EST,voice_accountability,voice_accountability_2018
SLV,2018,-0.1297251999999999,VA.EST,voice_accountability,voice_accountability_2018
SMR,2018,1.1601839,VA.EST,voice_accountability,voice_accountability_2018
SOM,2018,-1.6431326,VA.EST,voice_accountability,voice_accountability_2018
SRB,2018,-0.1790806999999999,VA.EST,voice_accountability,voice_accountability_2018
SSD,2018,-2.0437826,VA.EST,voice_accountability,voice_accountability_2018
STP,2018,0.1570562999999999,VA.EST,voice_accountability,voice_accountability_2018
SUR,2018,0.1093601999999999,VA.EST,voice_accountability,voice_accountability_2018
SVK,2018,0.7278694,VA.EST,voice_accountability,voice_accountability_2018
SVN,2018,0.873193,VA.EST,voice_accountability,voice_accountability_2018
SWE,2018,1.7414565,VA.EST,voice_accountability,voice_accountability_2018
SWZ,2018,-1.3232294999999998,VA.EST,voice_accountability,voice_accountability_2018
SYC,2018,0.3385322,VA.EST,voice_accountability,voice_accountability_2018
SYR,2018,-1.986877,VA.EST,voice_accountability,voice_accountability_2018
TCD,2018,-1.3206115,VA.EST,voice_accountability,voice_accountability_2018
TGO,2018,-0.7700019,VA.EST,voice_accountability,voice_accountability_2018
THA,2018,-0.9331302,VA.EST,voice_accountability,voice_accountability_2018
TJK,2018,-1.3688397,VA.EST,voice_accountability,voice_accountability_2018
TKM,2018,-1.7481071,VA.EST,voice_accountability,voice_accountability_2018
TLS,2018,0.1950605,VA.EST,voice_accountability,voice_accountability_2018
TON,2018,0.6395253,VA.EST,voice_accountability,voice_accountability_2018
TTO,2018,0.4436728,VA.EST,voice_accountability,voice_accountability_2018
TUN,2018,0.0853087,VA.EST,voice_accountability,voice_accountability_2018
TUR,2018,-0.9511579,VA.EST,voice_accountability,voice_accountability_2018
TUV,2018,0.8922213,VA.EST,voice_accountability,voice_accountability_2018
TWN,2018,0.9879517,VA.EST,voice_accountability,voice_accountability_2018
TZA,2018,-0.4280458,VA.EST,voice_accountability,voice_accountability_2018
UGA,2018,-0.8565545999999999,VA.EST,voice_accountability,voice_accountability_2018
UKR,2018,-0.0332900999999999,VA.EST,voice_accountability,voice_accountability_2018
URY,2018,1.2339937,VA.EST,voice_accountability,voice_accountability_2018
USA,2018,1.0530998,VA.EST,voice_accountability,voice_accountability_2018
UZB,2018,-1.2977614,VA.EST,voice_accountability,voice_accountability_2018
VCT,2018,0.5176746,VA.EST,voice_accountability,voice_accountability_2018
VEN,2018,-1.6549242,VA.EST,voice_accountability,voice_accountability_2018
VNM,2018,-1.0842098,VA.EST,voice_accountability,voice_accountability_2018
VUT,2018,0.580569,VA.EST,voice_accountability,voice_accountability_2018
WSM,2018,0.7779725,VA.EST,voice_accountability,voice_accountability_2018
XKX,2018,0.1234846,VA.EST,voice_accountability,voice_accountability_2018
YEM,2018,-1.7530252,VA.EST,voice_accountability,voice_accountability_2018
ZAF,2018,0.5306103999999999,VA.EST,voice_accountability,voice_accountability_2018
ZMB,2018,-0.4726786,VA.EST,voice_accountability,voice_accountability_2018
ZWE,2018,-1.2034485,VA.EST,voice_accountability,voice_accountability_2018
ABW,2019,1.4172559,VA.EST,voice_accountability,voice_accountability_2019
ADO,2019,1.0039275,VA.EST,voice_accountability,voice_accountability_2019
AFG,2019,-1.1404758,VA.EST,voice_accountability,voice_accountability_2019
AGO,2019,-0.9382176,VA.EST,voice_accountability,voice_accountability_2019
ALB,2019,0.0967645999999999,VA.EST,voice_accountability,voice_accountability_2019
ARE,2019,-0.8093064,VA.EST,voice_accountability,voice_accountability_2019
ARG,2019,0.5979723,VA.EST,voice_accountability,voice_accountability_2019
ARM,2019,0.2006866,VA.EST,voice_accountability,voice_accountability_2019
ASM,2019,1.3288373,VA.EST,voice_accountability,voice_accountability_2019
ATG,2019,0.5090714,VA.EST,voice_accountability,voice_accountability_2019
AUS,2019,1.4944488,VA.EST,voice_accountability,voice_accountability_2019
AUT,2019,1.4551242,VA.EST,voice_accountability,voice_accountability_2019
AZE,2019,-1.4597886999999998,VA.EST,voice_accountability,voice_accountability_2019
BDI,2019,-1.6236321,VA.EST,voice_accountability,voice_accountability_2019
BEL,2019,1.4474148,VA.EST,voice_accountability,voice_accountability_2019
BEN,2019,-0.0206192,VA.EST,voice_accountability,voice_accountability_2019
BFA,2019,-0.1034561,VA.EST,voice_accountability,voice_accountability_2019
BGD,2019,-0.9898354,VA.EST,voice_accountability,voice_accountability_2019
BGR,2019,0.1389293,VA.EST,voice_accountability,voice_accountability_2019
BHR,2019,-1.2689416,VA.EST,voice_accountability,voice_accountability_2019
BHS,2019,0.6241479,VA.EST,voice_accountability,voice_accountability_2019
BIH,2019,-0.4515923,VA.EST,voice_accountability,voice_accountability_2019
BLR,2019,-1.2640856,VA.EST,voice_accountability,voice_accountability_2019
BLZ,2019,0.0770993,VA.EST,voice_accountability,voice_accountability_2019
BOL,2019,-0.4802862,VA.EST,voice_accountability,voice_accountability_2019
BRA,2019,0.2046798,VA.EST,voice_accountability,voice_accountability_2019
BRB,2019,0.918711,VA.EST,voice_accountability,voice_accountability_2019
BRN,2019,-0.7735434999999999,VA.EST,voice_accountability,voice_accountability_2019
BTN,2019,0.4302342999999999,VA.EST,voice_accountability,voice_accountability_2019
BWA,2019,0.2359357,VA.EST,voice_accountability,voice_accountability_2019
CAF,2019,-1.0322464,VA.EST,voice_accountability,voice_accountability_2019
CAN,2019,1.5957418,VA.EST,voice_accountability,voice_accountability_2019
CHE,2019,1.6494367,VA.EST,voice_accountability,voice_accountability_2019
CHL,2019,1.0810035999999998,VA.EST,voice_accountability,voice_accountability_2019
CHN,2019,-1.5025339,VA.EST,voice_accountability,voice_accountability_2019
CIV,2019,-0.4642219999999999,VA.EST,voice_accountability,voice_accountability_2019
CMR,2019,-1.2525607,VA.EST,voice_accountability,voice_accountability_2019
COD,2019,-1.1787403,VA.EST,voice_accountability,voice_accountability_2019
COG,2019,-1.2846968,VA.EST,voice_accountability,voice_accountability_2019
COK,2019,0.8481749,VA.EST,voice_accountability,voice_accountability_2019
COL,2019,0.0805217999999999,VA.EST,voice_accountability,voice_accountability_2019
COM,2019,-1.1947881,VA.EST,voice_accountability,voice_accountability_2019
CPV,2019,0.8082604,VA.EST,voice_accountability,voice_accountability_2019
CRI,2019,1.1972153,VA.EST,voice_accountability,voice_accountability_2019
CUB,2019,-1.1895935,VA.EST,voice_accountability,voice_accountability_2019
CYM,2019,0.5232038,VA.EST,voice_accountability,voice_accountability_2019
CYP,2019,1.0941113,VA.EST,voice_accountability,voice_accountability_2019
CZE,2019,0.8885219999999999,VA.EST,voice_accountability,voice_accountability_2019
DEU,2019,1.5336755,VA.EST,voice_accountability,voice_accountability_2019
DJI,2019,-1.2626714,VA.EST,voice_accountability,voice_accountability_2019
DMA,2019,0.4072503999999999,VA.EST,voice_accountability,voice_accountability_2019
DNK,2019,1.7878967,VA.EST,voice_accountability,voice_accountability_2019
DOM,2019,0.0033897999999999,VA.EST,voice_accountability,voice_accountability_2019
DZA,2019,-1.0557838,VA.EST,voice_accountability,voice_accountability_2019
ECU,2019,-0.1418141,VA.EST,voice_accountability,voice_accountability_2019
EGY,2019,-1.5713115,VA.EST,voice_accountability,voice_accountability_2019
ERI,2019,-2.1503856,VA.EST,voice_accountability,voice_accountability_2019
ESP,2019,1.0931769999999998,VA.EST,voice_accountability,voice_accountability_2019
EST,2019,1.4094654,VA.EST,voice_accountability,voice_accountability_2019
ETH,2019,-1.0166778,VA.EST,voice_accountability,voice_accountability_2019
FIN,2019,1.8337714,VA.EST,voice_accountability,voice_accountability_2019
FJI,2019,0.0019276,VA.EST,voice_accountability,voice_accountability_2019
FRA,2019,1.1253167,VA.EST,voice_accountability,voice_accountability_2019
FSM,2019,1.0303454,VA.EST,voice_accountability,voice_accountability_2019
GAB,2019,-0.9184107,VA.EST,voice_accountability,voice_accountability_2019
GBR,2019,1.3077601,VA.EST,voice_accountability,voice_accountability_2019
GEO,2019,0.1539206,VA.EST,voice_accountability,voice_accountability_2019
GHA,2019,0.3201061,VA.EST,voice_accountability,voice_accountability_2019
GIN,2019,-0.8204037,VA.EST,voice_accountability,voice_accountability_2019
GMB,2019,-0.3337986,VA.EST,voice_accountability,voice_accountability_2019
GNB,2019,-0.6333624,VA.EST,voice_accountability,voice_accountability_2019
GNQ,2019,-1.707428,VA.EST,voice_accountability,voice_accountability_2019
GRC,2019,0.7342913,VA.EST,voice_accountability,voice_accountability_2019
GRD,2019,0.3676888,VA.EST,voice_accountability,voice_accountability_2019
GRL,2019,1.4172559,VA.EST,voice_accountability,voice_accountability_2019
GTM,2019,-0.3397201999999999,VA.EST,voice_accountability,voice_accountability_2019
GUF,2019,0.9702299,VA.EST,voice_accountability,voice_accountability_2019
GUM,2019,1.1536426,VA.EST,voice_accountability,voice_accountability_2019
GUY,2019,0.0413674,VA.EST,voice_accountability,voice_accountability_2019
HKG,2019,0.3649501,VA.EST,voice_accountability,voice_accountability_2019
HND,2019,-0.8093716,VA.EST,voice_accountability,voice_accountability_2019
HRV,2019,0.4375103999999999,VA.EST,voice_accountability,voice_accountability_2019
HTI,2019,-0.8359679,VA.EST,voice_accountability,voice_accountability_2019
HUN,2019,0.1344536,VA.EST,voice_accountability,voice_accountability_2019
IDN,2019,0.1137856999999999,VA.EST,voice_accountability,voice_accountability_2019
IND,2019,0.1106301,VA.EST,voice_accountability,voice_accountability_2019
IRL,2019,1.4455034,VA.EST,voice_accountability,voice_accountability_2019
IRN,2019,-1.3844278,VA.EST,voice_accountability,voice_accountability_2019
IRQ,2019,-0.9340251,VA.EST,voice_accountability,voice_accountability_2019
ISL,2019,1.4945189,VA.EST,voice_accountability,voice_accountability_2019
ISR,2019,0.5086626,VA.EST,voice_accountability,voice_accountability_2019
ITA,2019,0.8941526999999999,VA.EST,voice_accountability,voice_accountability_2019
JAM,2019,0.5043883,VA.EST,voice_accountability,voice_accountability_2019
JEY,2019,1.4172559,VA.EST,voice_accountability,voice_accountability_2019
JOR,2019,-0.6407531,VA.EST,voice_accountability,voice_accountability_2019
JPN,2019,1.0775489,VA.EST,voice_accountability,voice_accountability_2019
KAZ,2019,-0.9427464,VA.EST,voice_accountability,voice_accountability_2019
KEN,2019,-0.5001327999999999,VA.EST,voice_accountability,voice_accountability_2019
KGZ,2019,-0.3956981,VA.EST,voice_accountability,voice_accountability_2019
KHM,2019,-1.4922674,VA.EST,voice_accountability,voice_accountability_2019
KIR,2019,0.8833991999999999,VA.EST,voice_accountability,voice_accountability_2019
KNA,2019,0.4247828999999999,VA.EST,voice_accountability,voice_accountability_2019
KOR,2019,0.8843808,VA.EST,voice_accountability,voice_accountability_2019
KWT,2019,-0.4179028999999999,VA.EST,voice_accountability,voice_accountability_2019
LAO,2019,-1.4478452,VA.EST,voice_accountability,voice_accountability_2019
LBN,2019,-0.6164535,VA.EST,voice_accountability,voice_accountability_2019
LBR,2019,-0.2361706999999999,VA.EST,voice_accountability,voice_accountability_2019
LBY,2019,-1.108952,VA.EST,voice_accountability,voice_accountability_2019
LCA,2019,0.5828907,VA.EST,voice_accountability,voice_accountability_2019
LIE,2019,1.313823,VA.EST,voice_accountability,voice_accountability_2019
LKA,2019,-0.1819405,VA.EST,voice_accountability,voice_accountability_2019
LSO,2019,-0.1629566999999999,VA.EST,voice_accountability,voice_accountability_2019
LTU,2019,1.0715599,VA.EST,voice_accountability,voice_accountability_2019
LUX,2019,1.6112736,VA.EST,voice_accountability,voice_accountability_2019
LVA,2019,0.9135978,VA.EST,voice_accountability,voice_accountability_2019
MAC,2019,0.5232038,VA.EST,voice_accountability,voice_accountability_2019
MAR,2019,-0.6666584,VA.EST,voice_accountability,voice_accountability_2019
MCO,2019,0.8817819,VA.EST,voice_accountability,voice_accountability_2019
MDA,2019,-0.1508752,VA.EST,voice_accountability,voice_accountability_2019
MDG,2019,-0.534724,VA.EST,voice_accountability,voice_accountability_2019
MDV,2019,-0.3286885,VA.EST,voice_accountability,voice_accountability_2019
MEX,2019,-0.0639434,VA.EST,voice_accountability,voice_accountability_2019
MHL,2019,0.9369232,VA.EST,voice_accountability,voice_accountability_2019
MKD,2019,-0.1170509,VA.EST,voice_accountability,voice_accountability_2019
MLI,2019,-0.5066704,VA.EST,voice_accountability,voice_accountability_2019
MLT,2019,1.112703,VA.EST,voice_accountability,voice_accountability_2019
MMR,2019,-0.9702642,VA.EST,voice_accountability,voice_accountability_2019
MNE,2019,0.0915887,VA.EST,voice_accountability,voice_accountability_2019
MNG,2019,0.1580404,VA.EST,voice_accountability,voice_accountability_2019
MOZ,2019,-0.71209,VA.EST,voice_accountability,voice_accountability_2019
MRT,2019,-0.8727345,VA.EST,voice_accountability,voice_accountability_2019
MUS,2019,0.5288847,VA.EST,voice_accountability,voice_accountability_2019
MWI,2019,-0.2728638,VA.EST,voice_accountability,voice_accountability_2019
MYS,2019,-0.0505939,VA.EST,voice_accountability,voice_accountability_2019
NAM,2019,0.3782960999999999,VA.EST,voice_accountability,voice_accountability_2019
NCL,2019,1.0294099,VA.EST,voice_accountability,voice_accountability_2019
NER,2019,-0.526837,VA.EST,voice_accountability,voice_accountability_2019
NGA,2019,-0.6028496,VA.EST,voice_accountability,voice_accountability_2019
NIC,2019,-1.189809,VA.EST,voice_accountability,voice_accountability_2019
NIU,2019,1.2091644,VA.EST,voice_accountability,voice_accountability_2019
NLD,2019,1.7262784999999998,VA.EST,voice_accountability,voice_accountability_2019
NOR,2019,1.9498022,VA.EST,voice_accountability,voice_accountability_2019
NPL,2019,-0.1752100999999999,VA.EST,voice_accountability,voice_accountability_2019
NRU,2019,0.4258567,VA.EST,voice_accountability,voice_accountability_2019
NZL,2019,1.748734,VA.EST,voice_accountability,voice_accountability_2019
OMN,2019,-0.710401,VA.EST,voice_accountability,voice_accountability_2019
PAK,2019,-0.9036869,VA.EST,voice_accountability,voice_accountability_2019
PAN,2019,0.5255263,VA.EST,voice_accountability,voice_accountability_2019
PER,2019,0.3431757,VA.EST,voice_accountability,voice_accountability_2019
PHL,2019,-0.1868756999999999,VA.EST,voice_accountability,voice_accountability_2019
PLW,2019,1.0422789,VA.EST,voice_accountability,voice_accountability_2019
PNG,2019,-0.0745731,VA.EST,voice_accountability,voice_accountability_2019
POL,2019,0.5057092,VA.EST,voice_accountability,voice_accountability_2019
PRI,2019,0.6500146,VA.EST,voice_accountability,voice_accountability_2019
PRK,2019,-1.9665656,VA.EST,voice_accountability,voice_accountability_2019
PRT,2019,1.2118026,VA.EST,voice_accountability,voice_accountability_2019
PRY,2019,-0.1070339999999999,VA.EST,voice_accountability,voice_accountability_2019
PSE,2019,-0.8673772999999999,VA.EST,voice_accountability,voice_accountability_2019
PYF,2019,0.4985194,VA.EST,voice_accountability,voice_accountability_2019
QAT,2019,-1.1913066,VA.EST,voice_accountability,voice_accountability_2019
ROU,2019,0.491677,VA.EST,voice_accountability,voice_accountability_2019
RUS,2019,-0.9210517,VA.EST,voice_accountability,voice_accountability_2019
RWA,2019,-0.7025827,VA.EST,voice_accountability,voice_accountability_2019
SAU,2019,-1.5285316999999998,VA.EST,voice_accountability,voice_accountability_2019
SDN,2019,-1.6898561,VA.EST,voice_accountability,voice_accountability_2019
SEN,2019,0.0547521,VA.EST,voice_accountability,voice_accountability_2019
SGP,2019,0.1894806,VA.EST,voice_accountability,voice_accountability_2019
SLB,2019,0.279918,VA.EST,voice_accountability,voice_accountability_2019
SLE,2019,-0.3193403999999999,VA.EST,voice_accountability,voice_accountability_2019
SLV,2019,-0.0355093,VA.EST,voice_accountability,voice_accountability_2019
SMR,2019,1.1593688,VA.EST,voice_accountability,voice_accountability_2019
SOM,2019,-1.6191136,VA.EST,voice_accountability,voice_accountability_2019
SRB,2019,-0.1847773,VA.EST,voice_accountability,voice_accountability_2019
SSD,2019,-2.035567,VA.EST,voice_accountability,voice_accountability_2019
STP,2019,0.1673346,VA.EST,voice_accountability,voice_accountability_2019
SUR,2019,0.1343228,VA.EST,voice_accountability,voice_accountability_2019
SVK,2019,0.8762439,VA.EST,voice_accountability,voice_accountability_2019
SVN,2019,1.0296094999999998,VA.EST,voice_accountability,voice_accountability_2019
SWE,2019,1.725429,VA.EST,voice_accountability,voice_accountability_2019
SWZ,2019,-1.2554067,VA.EST,voice_accountability,voice_accountability_2019
SYC,2019,0.3516215,VA.EST,voice_accountability,voice_accountability_2019
SYR,2019,-1.9456788,VA.EST,voice_accountability,voice_accountability_2019
TCD,2019,-1.3019227,VA.EST,voice_accountability,voice_accountability_2019
TGO,2019,-0.7303841,VA.EST,voice_accountability,voice_accountability_2019
THA,2019,-0.8092395,VA.EST,voice_accountability,voice_accountability_2019
TJK,2019,-1.6188156,VA.EST,voice_accountability,voice_accountability_2019
TKM,2019,-2.0289129,VA.EST,voice_accountability,voice_accountability_2019
TLS,2019,0.2983421,VA.EST,voice_accountability,voice_accountability_2019
TON,2019,0.679044,VA.EST,voice_accountability,voice_accountability_2019
TTO,2019,0.4398827999999999,VA.EST,voice_accountability,voice_accountability_2019
TUN,2019,0.1076116999999999,VA.EST,voice_accountability,voice_accountability_2019
TUR,2019,-0.9058771,VA.EST,voice_accountability,voice_accountability_2019
TUV,2019,1.142705,VA.EST,voice_accountability,voice_accountability_2019
TWN,2019,1.0226985,VA.EST,voice_accountability,voice_accountability_2019
TZA,2019,-0.4837730999999999,VA.EST,voice_accountability,voice_accountability_2019
UGA,2019,-0.8769482,VA.EST,voice_accountability,voice_accountability_2019
UKR,2019,0.0813478,VA.EST,voice_accountability,voice_accountability_2019
URY,2019,1.2429696,VA.EST,voice_accountability,voice_accountability_2019
USA,2019,1.0249835,VA.EST,voice_accountability,voice_accountability_2019
UZB,2019,-1.4249571,VA.EST,voice_accountability,voice_accountability_2019
VCT,2019,0.6248617,VA.EST,voice_accountability,voice_accountability_2019
VEN,2019,-1.6869045,VA.EST,voice_accountability,voice_accountability_2019
VNM,2019,-1.0411752,VA.EST,voice_accountability,voice_accountability_2019
VUT,2019,0.5766690999999999,VA.EST,voice_accountability,voice_accountability_2019
WSM,2019,0.8423647,VA.EST,voice_accountability,voice_accountability_2019
XKX,2019,0.0665373,VA.EST,voice_accountability,voice_accountability_2019
YEM,2019,-1.7135156,VA.EST,voice_accountability,voice_accountability_2019
ZAF,2019,0.4911742999999999,VA.EST,voice_accountability,voice_accountability_2019
ZMB,2019,-0.482359,VA.EST,voice_accountability,voice_accountability_2019
ZWE,2019,-1.2476642,VA.EST,voice_accountability,voice_accountability_2019
ABW,2020,1.4163396,VA.EST,voice_accountability,voice_accountability_2020
ADO,2020,0.9786021,VA.EST,voice_accountability,voice_accountability_2020
AFG,2020,-1.081484,VA.EST,voice_accountability,voice_accountability_2020
AGO,2020,-0.9376898,VA.EST,voice_accountability,voice_accountability_2020
ALB,2020,0.0554688,VA.EST,voice_accountability,voice_accountability_2020
ARE,2020,-0.814912,VA.EST,voice_accountability,voice_accountability_2020
ARG,2020,0.5903064,VA.EST,voice_accountability,voice_accountability_2020
ARM,2020,0.2108734,VA.EST,voice_accountability,voice_accountability_2020
ASM,2020,0.9550312,VA.EST,voice_accountability,voice_accountability_2020
ATG,2020,0.5086708999999999,VA.EST,voice_accountability,voice_accountability_2020
AUS,2020,1.4705869,VA.EST,voice_accountability,voice_accountability_2020
AUT,2020,1.5300268,VA.EST,voice_accountability,voice_accountability_2020
AZE,2020,-1.4537297,VA.EST,voice_accountability,voice_accountability_2020
BDI,2020,-1.4624906,VA.EST,voice_accountability,voice_accountability_2020
BEL,2020,1.5200949,VA.EST,voice_accountability,voice_accountability_2020
BEN,2020,-0.0674593,VA.EST,voice_accountability,voice_accountability_2020
BFA,2020,-0.2152963,VA.EST,voice_accountability,voice_accountability_2020
BGD,2020,-1.0048373,VA.EST,voice_accountability,voice_accountability_2020
BGR,2020,0.193102,VA.EST,voice_accountability,voice_accountability_2020
BHR,2020,-1.2699073,VA.EST,voice_accountability,voice_accountability_2020
BHS,2020,0.6238986999999999,VA.EST,voice_accountability,voice_accountability_2020
BIH,2020,-0.4512199,VA.EST,voice_accountability,voice_accountability_2020
BLR,2020,-1.3757237,VA.EST,voice_accountability,voice_accountability_2020
BLZ,2020,0.0837771,VA.EST,voice_accountability,voice_accountability_2020
BOL,2020,-0.3793012,VA.EST,voice_accountability,voice_accountability_2020
BRA,2020,0.166765,VA.EST,voice_accountability,voice_accountability_2020
BRB,2020,0.9404741,VA.EST,voice_accountability,voice_accountability_2020
BRN,2020,-0.7752730999999999,VA.EST,voice_accountability,voice_accountability_2020
BTN,2020,0.337151,VA.EST,voice_accountability,voice_accountability_2020
BWA,2020,0.2262538999999999,VA.EST,voice_accountability,voice_accountability_2020
CAF,2020,-1.2261003,VA.EST,voice_accountability,voice_accountability_2020
CAN,2020,1.5974088,VA.EST,voice_accountability,voice_accountability_2020
CHE,2020,1.6390344,VA.EST,voice_accountability,voice_accountability_2020
CHL,2020,1.0554867,VA.EST,voice_accountability,voice_accountability_2020
CHN,2020,-1.5422682,VA.EST,voice_accountability,voice_accountability_2020
CIV,2020,-0.6668069999999999,VA.EST,voice_accountability,voice_accountability_2020
CMR,2020,-1.2003042,VA.EST,voice_accountability,voice_accountability_2020
COD,2020,-1.1257361,VA.EST,voice_accountability,voice_accountability_2020
COG,2020,-1.2242845,VA.EST,voice_accountability,voice_accountability_2020
COK,2020,0.9117293,VA.EST,voice_accountability,voice_accountability_2020
COL,2020,0.0627933,VA.EST,voice_accountability,voice_accountability_2020
COM,2020,-1.2150822,VA.EST,voice_accountability,voice_accountability_2020
CPV,2020,0.7194834999999999,VA.EST,voice_accountability,voice_accountability_2020
CRI,2020,1.2021175,VA.EST,voice_accountability,voice_accountability_2020
CUB,2020,-1.1899555,VA.EST,voice_accountability,voice_accountability_2020
CYM,2020,0.5222875,VA.EST,voice_accountability,voice_accountability_2020
CYP,2020,1.0583368,VA.EST,voice_accountability,voice_accountability_2020
CZE,2020,1.0021327,VA.EST,voice_accountability,voice_accountability_2020
DEU,2020,1.6004463,VA.EST,voice_accountability,voice_accountability_2020
DJI,2020,-1.1935356,VA.EST,voice_accountability,voice_accountability_2020
DMA,2020,0.3358446,VA.EST,voice_accountability,voice_accountability_2020
DNK,2020,1.8719672,VA.EST,voice_accountability,voice_accountability_2020
DOM,2020,0.0633816,VA.EST,voice_accountability,voice_accountability_2020
DZA,2020,-1.067081,VA.EST,voice_accountability,voice_accountability_2020
