iso3,country_name,year,control_of_corruption,education_expenditure_pct_gdp,exports_pct_gdp,fdi_net_inflows,gdp_current_usd,gdp_per_capita_ppp,government_effectiveness,inflation_consumer_prices,internet_penetration,labor_force,mobile_subscriptions_per100,patent_applications_residents,political_stability,population,rd_expenditure,regulatory_quality,rule_of_law,tertiary_education,unemployment_rate,voice_accountability
FRA,France,2013,1.30433368682861,,30.5912853427773,33461592993.8228,2816077607875.26,39583.3520435045,1.48205244541168,0.863715497861805,81.9198,30287405.0,98.3479,14690.0,0.448744118213654,65997932.0,2.23703,1.14989483356476,1.40236282348633,59.8487586975098,9.913,1.21920275688171
FRA,France,2014,1.2879855632782,,30.741812901515,5063648998.48313,2861236112552.42,40218.1258637776,1.41287088394165,0.50775882293799,83.7511,30194204.0,101.132,14500.0,0.300568491220474,66312067.0,2.27592,1.07406842708588,1.45350301265717,61.5104789733887,10.273,1.21813237667084
FRA,France,2015,1.24783480167389,,31.6934947262689,43133325471.3567,2442483452642.5,40905.1767750994,1.41732227802277,0.0375143805125182,78.006,30261476.0,102.718,14306.0,0.0977598056197166,66548272.0,2.22702,1.11580765247345,1.36679553985596,62.7859306335449,10.354,1.20674192905426
FRA,France,2016,1.32828891277313,,31.498210070063,35623357280.0881,2470407619777.13,42880.2351355431,1.38062357902527,0.18333486112386,79.2698,30280138.0,103.817,14206.0,-0.106349594891071,66724104.0,2.22238,1.05861842632294,1.35156190395355,64.7276763916016,10.057,1.13691318035126
FRA,France,2017,1.22452700138092,5.46482992172241,32.311834044929,43733253503.8812,2588868323334.71,44469.1458856805,1.30890679359436,1.03228275064662,80.5025,30347085.0,105.718,14415.0,0.265701532363892,66918020.0,2.19888,1.14648473262787,1.39806187152863,65.8022308349609,9.409,1.15271818637848
FRA,France,2018,1.28155159950256,5.42540979385376,32.9179818922164,77493098693.2377,2781576320884.39,46381.0590629457,1.41971850395203,1.85081508315502,82.0432,30534890.0,107.482,14303.0,0.013894104398787,67158348.0,2.19666,1.1474986076355,1.39622473716736,67.5435180664062,9.018,1.1575254201889
FRA,France,2019,1.24806225299835,5.36638021469116,32.8895593910847,53499337503.7413,2722793515171.76,51130.4723140578,1.33822000026703,1.10825492288294,83.3397,30500444.0,109.601,14103.0,0.271341234445572,67382061.0,2.19179,1.43153774738312,1.37148487567902,67.7331314086914,8.415,1.11500012874603
FRA,France,2020,1.12261998653412,5.65872001647949,28.5572228192655,19368829836.4654,2647926055110.05,49481.8044309655,1.2042510509491,0.476498852725066,84.7064,30289755.0,110.387,12771.0,0.280992835760117,67601110.0,2.27464,1.18946194648743,1.29872727394104,68.8709411621094,8.009,1.06575298309326
FRA,France,2021,1.28193628787994,5.41742992401123,31.2880499332105,98012545019.163,2966433692008.09,52517.3354905855,1.22854030132294,1.64233141038385,86.0955,31188658.0,113.953,13386.0,0.325612366199493,67842811.0,2.21808,1.23037326335907,1.25916755199432,69.9397888183594,7.871,1.10422718524933
FRA,France,2022,1.25943613052368,5.32435989379883,36.6160484268785,112295479269.655,2794788137066.94,57042.9449013772,1.16521215438843,5.22236748369735,85.3333,31586796.0,115.951,,0.393339216709137,68184457.0,2.23312,1.1889523267746,1.18058335781097,71.5107269287109,7.303,1.11015677452087
FRA,France,2023,1.18482184410095,,34.4562568778842,18051596853.4685,3056250648138.29,60838.9416716424,1.14462625980377,4.87835726508441,86.8364,31826568.0,116.688,,0.343697965145111,68372286.0,,1.15350544452667,1.18057084083557,70.4536437988281,7.335,1.15460133552551
FRA,France,2024,,,33.8897542343832,52052548617.7634,3160442622465.08,62556.91810454,,1.99904942291463,88.6538,31859898.0,,,,68551653.0,,,,,7.4,
GBR,United Kingdom,2013,1.71889758110046,5.52530002593994,30.2076160154538,54473175400.2415,2796908333283.39,39947.5369562562,1.51226651668549,2.29166666666659,89.8441,32691654.0,122.185,14972.0,0.48620143532753,64139000.0,1.62096,1.7610878944397,1.68938088417053,56.8150482177734,7.752,1.32898461818695
GBR,United Kingdom,2014,1.74633920192719,5.60134983062744,28.5320090066163,58890445252.7139,3085362169410.29,41266.8197795309,1.62349116802216,1.45112016293279,91.6133,32988577.0,120.958,15196.0,0.415347635746002,64620000.0,2.26488,1.81952893733978,1.87468194961548,56.5670890808105,6.398,1.27575755119324
GBR,United Kingdom,2015,1.83126831054688,5.55452013015747,27.8790736176463,45333483122.0899,2945579890258.46,42515.278865824,1.70522773265839,0.36804684232536,92.0003,33272547.0,121.212,14867.0,0.503706395626068,65088000.0,2.27566,1.83466100692749,1.77068817615509,56.4859008789062,5.552,1.29794430732727
GBR,United Kingdom,2016,1.85051727294922,5.42795991897583,29.0615561502528,324813224213.021,2706807606538.73,44085.2025586772,1.57377743721008,1.0084173681141,94.7758,33594470.0,119.787,13876.0,0.347932636737823,65607000.0,2.32052,1.74932622909546,1.63999843597412,58.110481262207,4.909,1.29570603370667
GBR,United Kingdom,2017,1.81427049636841,5.45256996154785,30.9738310965649,125358809934.12,2699118387873.1,46113.0211677324,1.4309287071228,2.55775577557747,90.4246,33751477.0,119.207,13301.0,0.380680292844772,65966000.0,2.32602,1.70533382892609,1.64506530761719,59.6335182189941,4.501,1.36429786682129
GBR,United Kingdom,2018,1.80687081813812,5.20437002182007,31.854534000688,-25055440306.9073,2897028009916.05,47212.2045190522,1.36169874668121,2.29283990345938,90.692,34016301.0,118.184,12865.0,0.0770855620503426,66289000.0,2.71124,1.76942324638367,1.60317921638489,61.1251182556152,4.145,1.3817093372345
GBR,United Kingdom,2019,1.7486674785614,5.26115989685059,31.9028602803155,19790761929.1276,2875710080015.3,50064.9605582187,1.44982588291168,1.73810460086513,92.5166,34207438.0,120.25,12061.0,0.526694297790527,66631000.0,2.6708,1.61285722255707,1.56992924213409,65.4840774536133,3.657,1.26395773887634
GBR,United Kingdom,2020,1.66020119190216,5.43935012817383,29.9486520576829,157185559299.989,2724001478304.59,48230.0477027461,1.33215415477753,0.989486703772491,94.8182,34260316.0,117.305,11990.0,0.483050256967545,66744000.0,2.93883,1.47402393817902,1.46396434307098,69.3701629638672,4.472,1.23157048225403
GBR,United Kingdom,2021,1.64058411121368,5.90682983398438,29.2894071087705,102431564639.492,3194559188925.93,51004.4271714238,1.23967301845551,2.51837109614213,96.1965,34108417.0,117.887,11592.0,0.489994138479233,66984000.0,2.89711,1.45237493515015,1.39551365375519,76.7174911499023,4.864,1.26462173461914
GBR,United Kingdom,2022,1.62012147903442,,34.0619283837069,92776358059.3492,3181244350465.41,59021.5721805914,1.23809003829956,7.92204883147902,96.2989,34472367.0,119.834,,0.533176064491272,67604000.0,,1.5665100812912,1.41379821300507,79.7250823974609,3.768,1.25854110717773
GBR,United Kingdom,2023,1.48091387748718,,31.9122697629938,13789803776.1608,3420796653789.08,59911.3467663209,1.16114270687103,6.79396706793963,96.2988,34965327.0,122.796,,0.514935672283173,68492000.0,,1.53656673431396,1.39836597442627,80.4987716674805,4.025,1.26162397861481
GBR,United Kingdom,2024,,,30.9841588401688,-12955141484.5037,3686033044482.13,62009.4907765366,,3.2715729463592,,35289735.0,,,,69226000.0,,,,,4.361,
GHA,,2013,,,,,62845721959.827,5214.56935848794,,,15.0,,,,,27386193.0,,,,13.4205396326832,2.173,
GHA,,2014,,,,,54678533805.9064,5517.13178763566,,,19.0,,,,,28041592.0,,,,15.0809451652103,4.403,
GHA,,2015,,,,,49436806230.4839,5191.37053389659,,,23.0,,,,,28696068.0,,,,15.5618871637579,6.806,
GHA,,2016,,,,,56144179397.8516,5011.07931572904,,,28.0,,,,,29356742.0,,,,15.606270735823,5.256,
GHA,,2017,,,,,60385409434.8567,5170.96094857439,,,37.88420105,,,,,30008354.0,,,,16.2065694246062,3.369,
GHA,,2018,,,,,67259353965.6087,5536.49795400218,,,43.0,,,,,30637585.0,,,,15.9045597520982,3.204,
GHA,,2019,,,,,68352629246.1555,6002.55044678386,,,22.0732,,,,,31258945.0,,,,17.3607250095097,3.067,
GHA,,2020,,,,,70008243859.8666,6047.30111673554,,,62.51760101,,,,,31887809.0,,,,18.6139938594155,3.178,
GHA,,2021,,,,,79514204730.3979,6607.50297378321,,,68.6,,,,,32518665.0,,,,19.2005186528071,3.2,
GHA,,2022,,,,,73919003209.9866,7208.15798982723,,,69.91329956,,,,,33149152.0,,,,20.44559258931,2.87,
GHA,,2023,,,,,80547146878.3843,7556.41605453234,,,70.67430115,,,,,33787914.0,,,,22.0958254757285,2.829,
GHA,,2024,,,,,82308110386.4641,8019.99702389611,,,72.17569733,,,,,34427414.0,,,,21.330810546875,2.82,
GRC,Greece,2013,-0.0754430443048477,,30.3271984442629,2945271844.68568,236556279640.705,25730.8809006664,0.357173413038254,-0.921269454256994,59.8663,4825291.0,114.143,698.0,-0.171341717243195,10965211.0,0.81478,0.628217577934265,0.467316538095474,112.705833435059,27.686,0.687213718891144
GRC,Greece,2014,-0.136098176240921,,32.5150455771625,2697339246.05447,233911581521.062,26450.181326726,0.298027336597443,-1.31226096405506,63.2073,4766187.0,111.488,651.0,-0.140445962548256,10892413.0,0.83998,0.326164484024048,0.373986780643463,119.104209899902,26.708,0.618707537651062
GRC,Greece,2015,-0.119139403104782,3.68239998817444,32.1863593046186,1268938505.86333,194567373678.099,26607.7256796976,0.145935848355293,-1.73588804765284,66.835,4737907.0,116.133,550.0,-0.235559731721878,10820883.0,0.96605,0.391890466213226,0.252492129802704,,24.981,0.651585519313812
GRC,Greece,2016,-0.13452722132206,,31.179360220916,2698544612.16074,193097239005.87,27504.5497984948,0.124417319893837,-0.825653978390973,69.0879,4715851.0,116.365,606.0,-0.129703640937805,10775971.0,1.00529,0.135288879275322,0.112394168972969,131.403213500977,23.514,0.668896377086639
GRC,Greece,2017,-0.112043097615242,3.46778011322021,34.7793593671863,3439131879.75516,200381103984.298,28681.6815585005,0.239155456423759,1.12125452031419,69.893,4695990.0,120.306,498.0,-0.0812440440058708,10754679.0,1.15228,0.22380830347538,0.0502666123211384,135.333923339844,21.413,0.658747911453247
GRC,Greece,2018,-0.0562080480158329,3.57627010345459,38.6308100555801,4025447788.57702,213298873494.394,29792.0592519585,0.25846466422081,0.62562141345364,72.2384,4668888.0,113.418,430.0,0.153979063034058,10732882.0,1.21371,0.402087926864624,0.113017320632935,140.950317382812,19.179,0.741765856742859
GRC,Greece,2019,0.0136982277035713,3.55062007904053,39.5602885530263,4999635989.53693,207305649887.019,31927.3792151369,0.314295798540115,0.253007522038157,75.6712,4672995.0,110.855,356.0,0.162428334355354,10721582.0,1.27499,0.517325818538666,0.158072605729103,143.96272277832,17.045,0.810683846473694
GRC,Greece,2020,0.0319508388638496,,31.4504324884115,3303648833.22836,191362985554.861,29533.087740299,0.402936995029449,-1.24798355581405,78.1158,4596339.0,106.67,400.0,0.115181528031826,10698599.0,1.51149,0.53649765253067,0.288973033428192,143.693344116211,15.899,0.962944686412811
GRC,Greece,2021,0.183011442422867,,40.260408549747,6585182436.31199,218303801895.326,33531.15511226,0.406026542186737,1.22382501019854,78.4943,4573547.0,108.644,394.0,0.10138326883316,10569207.0,1.45782,0.426903694868088,0.321165591478348,150.605484008789,14.656,0.945290207862854
GRC,Greece,2022,0.0375978611409664,3.37547993659973,49.2316205589503,8057970156.10279,217990189600.69,39612.4406377916,0.446967661380768,9.64525981280632,83.1707,4659964.0,109.027,,0.106463775038719,10436882.0,1.48596,0.464378982782364,0.325134873390198,166.665649414062,12.426,0.956881701946259
GRC,Greece,2023,0.0978469252586365,,43.8388384656123,4722066764.49033,242946187738.269,42710.5058010314,0.148003026843071,3.46480128513405,85.0102,4658631.0,110.792,,0.239744067192078,10407351.0,,0.578935325145721,0.213158577680588,165.113418579102,11.023,1.01216721534729
GRC,Greece,2024,,,42.1116783220502,6742277267.34835,256238371778.118,44327.2097808276,,2.74149045788606,86.2697,4725479.0,,,,10405134.0,,,,,10.02,
HRV,Croatia,2013,0.107450112700462,4.50127983093262,39.4693627523811,953913354.19207,59846265181.8502,22429.8502256715,0.675364792346954,2.21658206429779,66.7476,1830788.0,111.282,230.0,0.642667889595032,4233922.0,0.79513,0.369632989168167,0.177962198853493,66.7111129760742,17.231,0.513696014881134
HRV,Croatia,2014,0.200835213065147,,42.4171997991204,3187739083.0843,59606934500.9957,22706.1799469484,0.676334917545319,-0.215196159576268,68.5679,1870242.0,105.732,170.0,0.619112372398376,4201598.0,0.76902,0.276575356721878,0.218224167823792,68.6392517089844,17.209,0.514897346496582
HRV,Croatia,2015,0.19990636408329,,45.4311091839526,488655917.568244,50998893384.8289,23749.636747943,0.457353413105011,-0.464499004644911,69.845,1864017.0,105.544,169.0,0.586513638496399,4151725.0,0.82378,0.237562641501427,0.127412468194962,68.4413986206055,16.15,0.555477857589722
HRV,Croatia,2016,0.155666068196297,,46.6202151865087,1574455103.96607,52650714171.8617,25802.6823323622,0.422308266162872,-1.12500000000002,72.6973,1794702.0,106.718,175.0,0.654191136360168,4106867.0,0.84433,0.238647386431694,0.33985698223114,69.5889511108398,13.015,0.525477707386017
HRV,Croatia,2017,0.0596246346831322,3.87207007408142,48.9162774434385,1820430355.43777,56182782585.9052,27887.7588440919,0.535491704940796,1.12937210282347,67.0962,1774192.0,105.795,148.0,0.681905686855316,4041407.0,0.8415,0.299445986747742,0.308922588825226,71.3775863647461,11.078,0.479264795780182
HRV,Croatia,2018,0.0467699244618416,3.92432999610901,49.1111176905304,1645992913.89195,61667925219.0755,29789.1305400916,0.513932764530182,1.50012501041756,75.2946,1735734.0,109.034,121.0,0.793678283691406,3988775.0,0.94312,0.48981836438179,0.3015296459198,72.8625411987305,8.322,0.446175158023834
HRV,Croatia,2019,0.0524476990103722,3.94555997848511,50.4918641373337,3978656307.57573,61466721186.3116,33063.9101734438,0.456785351037979,0.771820346498019,79.0798,1716971.0,110.494,195.0,0.685510694980621,3949390.0,1.07027,0.552517652511597,0.348268538713455,74.0501174926758,6.551,0.454173117876053
HRV,Croatia,2020,0.177110493183136,4.40854978561401,41.2803181137203,1471750500.4312,57959843541.3699,31594.0111922141,0.424775809049606,0.154811374562106,78.3209,1706748.0,110.666,117.0,0.607283234596252,3914206.0,1.22989,0.36231455206871,0.236185565590858,74.738037109375,7.389,0.579596340656281
HRV,Croatia,2021,0.0375364571809769,4.0916600227356,49.78694322358,5125181839.24963,69002365163.3368,36930.2841941405,0.552374601364136,2.55450699642041,81.254,1728310.0,112.169,77.0,0.621595680713654,3878981.0,1.23124,0.493546575307846,0.275418937206268,78.0067901611328,7.483,0.601495921611786
HRV,Croatia,2022,0.147807404398918,,59.5120446927421,3927390914.43453,71196498671.1145,42125.0726930931,0.581313610076904,10.7805806758686,82.0716,1734995.0,114.677,,0.672563254833221,3855641.0,1.40323,0.502549886703491,0.36779710650444,80.7626724243164,6.811,0.616291224956512
HRV,Croatia,2023,0.181928679347038,,52.5676679699973,3341914870.689,85624153964.0987,47759.6982995339,0.712653696537018,7.9412817758683,83.2412,1731788.0,117.113,,0.59771203994751,3859686.0,,0.643900275230408,0.36060556769371,81.1775207519531,6.121,0.569745063781738
HRV,Croatia,2024,,,50.1410891949889,4535565345.95969,92983810328.9088,49550.7921506017,,2.97200477643618,83.6324,1742356.0,,,,3866200.0,,,,,5.0,
HUN,Hungary,2013,0.293921649456024,4.18921995162964,85.3937852070622,-3730081935.94212,135646053778.582,24591.6380503055,0.678418397903442,1.73319984983101,72.6439,4520977.0,117.2,642.0,0.796646118164062,9872734.0,1.3841,0.899946391582489,0.583020031452179,57.2066802978516,10.177,0.737164616584778
HUN,Hungary,2014,0.156544849276543,4.60187005996704,87.0271641102673,12880113629.556,141128696412.321,25796.2100959256,0.582895636558533,-0.227566270988219,75.6532,4626892.0,118.896,546.0,0.669904828071594,9833038.0,1.3446,0.747946262359619,0.509202778339386,52.8164901733398,7.725,0.553214013576508
HUN,Hungary,2015,0.118709452450275,4.49539995193481,87.4348841373907,-5469731521.61747,125244126623.289,26937.7320818864,0.509736955165863,-0.0616446800641672,72.8347,4709412.0,100.624,569.0,0.737792491912842,9797755.0,1.33959,0.750261425971985,0.382024466991425,50.0656509399414,6.813,0.560090661048889
HUN,Hungary,2016,0.0721640735864639,4.61547994613647,86.1114634598119,69453473203.2502,128983560865.293,28178.9450366919,0.457127034664154,0.394769306686392,79.2594,4780556.0,101.442,616.0,0.64338093996048,9759755.0,1.17987,0.590769052505493,0.413626253604889,49.47705078125,5.115,0.402424246072769
HUN,Hungary,2017,0.0906213447451591,4.64757013320923,85.7461533449483,-12371761179.6433,143335098991.862,29728.0121568801,0.481280267238617,2.34824281150154,76.7505,4807691.0,101.629,496.0,0.796200513839722,9726756.0,1.31702,0.637029111385345,0.537432312965393,49.910270690918,4.156,0.537440478801727
HUN,Hungary,2018,0.0553392209112644,4.62343978881836,83.3967795001256,-64648352413.5288,161184691013.835,32258.2577892511,0.443152636289597,2.85024792594646,76.0744,4835700.0,102.737,407.0,0.737591445446014,9706964.0,1.50775,0.563642382621765,0.5550696849823,50.8998908996582,3.667,0.487892836332321
HUN,Hungary,2019,0.0306371729820967,4.22488021850586,81.065700696964,98265233190.1349,164936682033.992,35627.2315520858,0.450478911399841,3.33858635382008,80.3717,4843975.0,105.142,427.0,0.761921286582947,9694824.0,1.47291,0.592322170734406,0.498684227466583,52.3610382080078,3.411,0.343573540449142
HUN,Hungary,2020,0.0689540952444077,4.1535701751709,78.0879317443048,167399384338.449,158468487754.196,35583.5855675637,0.538535594940186,3.32674385766738,84.7712,4829178.0,105.982,428.0,0.83704686164856,9670419.0,1.59252,0.469366848468781,0.492385804653168,54.6020393371582,4.248,0.390373110771179
HUN,Hungary,2021,0.0119548495858908,4.68406009674072,79.4114343821378,33474586358.8648,183282685440.486,38887.1909527154,0.596821069717407,5.11096534382855,88.6408,4864077.0,105.137,433.0,0.798591256141663,9630932.0,1.64379,0.485284149646759,0.505373418331146,56.5250091552734,4.021,0.397480607032776
HUN,Hungary,2022,-0.103261694312096,3.81258988380432,89.7719474858873,-1917371461.47155,177002580544.155,44365.9108128343,0.533869922161102,14.6081439492433,89.1428,4912669.0,105.794,,0.678676307201385,9605074.0,1.39473,0.406537681818008,0.422067135572433,58.0702514648438,3.583,0.425347447395325
HUN,Hungary,2023,-0.0004981306265108,,81.23463230178,-70776661338.3662,213240316634.648,46592.3856070073,0.372758895158768,17.1249659678737,91.4501,4971665.0,105.054,,0.731891810894012,9592186.0,,0.318309366703033,0.427084535360336,56.5924415588379,4.096,0.35952889919281
HUN,Hungary,2024,,,75.3908902777126,-62190710104.0316,222722738925.641,48552.4708092529,,3.70370370370369,93.779,4965018.0,,,,9562065.0,,,,,4.5,
IDN,Indonesia,2013,-0.660291790962219,3.35904002189636,23.9235763793605,23281742361.5305,912524136718.018,9866.01699250847,-0.244262352585793,6.41249457900391,14.94,124097473.0,122.425,663.0,-0.51926463842392,255852467.0,0.0847,-0.123265877366066,-0.533516585826874,29.894529174265,4.336,0.0360430479049683
