iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short,group_name,group_type,rank_within_group,percentile_within_group,n_group_ranked,is_best_in_group,is_worst_in_group,distance_to_group_best,distance_to_group_median,distance_to_chile,why_best_or_worst
CHN,China,East Asia & Pacific,Upper middle income,,Q5,Uso poblacional,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,,,,42,False,False,not_ranked_missing,True,sin dato suficiente para ranking,ai_pioneers,custom,,,7,False,False,,,,
EST,Estonia,Europe & Central Asia,High income,0.0741,Q5,Uso poblacional,anthropic_usage_pct,anthropic_usage_pct,observed_or_score,40.0,3.0,0.07142857142857142,42,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,7.0,0.14285714285714285,7,False,True,22.1631,0.47580000000000006,,peor de su grupo
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,78.0,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,16.0,28.0,0.6511627906976745,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,4.0,0.625,8,False,False,21.75,-1.2999999999999972,,
SGP,Singapore,East Asia & Pacific,High income,88.54,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,7.0,37.0,0.8604651162790697,43,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,3.0,0.75,8,False,False,11.209999999999994,-11.840000000000003,,
IRL,Ireland,Europe & Central Asia,High income,71.34,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,22.0,22.0,0.5116279069767442,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,7.0,0.25,8,False,False,28.409999999999997,5.359999999999999,,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,96.84,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,2.0,0.875,8,False,False,2.9099999999999966,-20.14,,
KOR,South Korea,East Asia & Pacific,High income,75.4,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,5.0,0.5,8,False,False,24.349999999999994,1.2999999999999972,,
USA,United States,North America,High income,99.75,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,2.0,42.0,0.9767441860465116,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,1.0,1.0,8,True,False,0.0,-23.049999999999997,,mejor de su grupo
CHN,China,East Asia & Pacific,Upper middle income,47.9875,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,39.0,5.0,0.11627906976744186,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,8.0,0.125,8,False,True,51.7625,28.712500000000006,,peor de su grupo
EST,Estonia,Europe & Central Asia,High income,73.19,Q5,Uso poblacional,oxford_ind_adoption_emerging_tech,oxford_ind_adoption_emerging_tech,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,6.0,0.375,8,False,False,26.560000000000002,3.510000000000005,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.065739706158638,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,37.0,7.0,0.16279069767441862,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,7.0,0.25,8,False,False,0.0594953000545502,0.023071061819791794,,
SGP,Singapore,East Asia & Pacific,High income,0.0721943229436874,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,6.0,0.375,8,False,False,0.0530406832695008,0.016616445034742397,,
IRL,Ireland,Europe & Central Asia,High income,0.1252350062131882,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,1.0,1.0,8,True,False,0.0,-0.036424238234758405,,mejor de su grupo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.0767664983868599,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,34.0,10.0,0.23255813953488372,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,5.0,0.5,8,False,False,0.048468507826328305,0.0120442695915699,,
KOR,South Korea,East Asia & Pacific,High income,0.1008550375699997,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,24.0,20.0,0.46511627906976744,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,4.0,0.625,8,False,False,0.024379968643188504,-0.0120442695915699,,
USA,United States,North America,High income,0.1154656559228897,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,3.0,0.75,8,False,False,0.009769350290298504,-0.0266548879444599,,
CHN,China,East Asia & Pacific,Upper middle income,0.0574559792876244,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,8.0,0.125,8,False,True,0.0677790269255638,0.031354788690805394,,peor de su grupo
EST,Estonia,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,2.0,0.875,8,False,False,0.009623020887374906,-0.0268012173473835,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,ai_pioneers,custom,,,4,False,False,,,,
SGP,Singapore,East Asia & Pacific,High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,ai_pioneers,custom,,,4,False,False,,,,
IRL,Ireland,Europe & Central Asia,High income,0.71,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,8.0,24.0,0.7741935483870968,31,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,3.0,0.5,4,False,False,0.22000000000000008,0.015000000000000013,,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.5,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,23.0,8.0,0.27419354838709675,31,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,4.0,0.25,4,False,True,0.43000000000000005,0.22499999999999998,,peor de su grupo
KOR,South Korea,East Asia & Pacific,High income,0.93,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,1.0,31.0,1.0,31,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,1.0,1.0,4,True,False,0.0,-0.20500000000000007,,mejor de su grupo
USA,United States,North America,High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,ai_pioneers,custom,,,4,False,False,,,,
CHN,China,East Asia & Pacific,Upper middle income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking,ai_pioneers,custom,,,4,False,False,,,,
EST,Estonia,Europe & Central Asia,High income,0.74,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,6.0,25.0,0.8225806451612904,31,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,2.0,0.75,4,False,False,0.19000000000000006,-0.015000000000000013,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,97.91,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,2.0,0.875,8,False,False,1.9699999999999989,-3.6999999999999886,,
SGP,Singapore,East Asia & Pacific,High income,91.08,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,6.0,0.375,8,False,False,8.799999999999997,3.1300000000000097,,
IRL,Ireland,Europe & Central Asia,High income,96.92,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,9.0,35.0,0.813953488372093,43,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,4.0,0.625,8,False,False,2.9599999999999937,-2.7099999999999937,,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,75.35,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,7.0,0.25,8,False,False,24.53,18.860000000000014,,
KOR,South Korea,East Asia & Pacific,High income,91.5,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,5.0,0.5,8,False,False,8.379999999999995,2.710000000000008,,
USA,United States,North America,High income,97.84,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,5.0,39.0,0.9069767441860465,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,3.0,0.75,8,False,False,2.039999999999992,-3.6299999999999955,,
CHN,China,East Asia & Pacific,Upper middle income,56.39,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,8.0,0.125,8,False,True,43.489999999999995,37.82000000000001,,peor de su grupo
EST,Estonia,Europe & Central Asia,High income,99.88,Q6,Sector público,oxford_e_government_delivery,oxford_e_government_delivery,observed_or_score,2.0,42.0,0.9767441860465116,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,1.0,1.0,8,True,False,0.0,-5.6699999999999875,,mejor de su grupo
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,78.88630175,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,7.0,0.25,8,False,False,15.25079307,11.019313595,,
SGP,Singapore,East Asia & Pacific,High income,89.90285165,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,21.0,23.0,0.5348837209302325,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,5.0,0.5,8,False,False,4.234243169999999,0.0027636949999987337,,
IRL,Ireland,Europe & Central Asia,High income,94.13709482,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,10.0,34.0,0.7906976744186046,43,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,1.0,1.0,8,True,False,0.0,-4.231479475,,mejor de su grupo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,87.45224258,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,6.0,0.375,8,False,False,6.684852239999998,2.4533727649999975,,
KOR,South Korea,East Asia & Pacific,High income,89.90837904,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,4.0,0.625,8,False,False,4.228715780000002,-0.0027636949999987337,,
USA,United States,North America,High income,91.1380571,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,3.0,0.75,8,False,False,2.999037720000004,-1.2324417549999964,,
CHN,China,East Asia & Pacific,Upper middle income,68.96736759,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,8.0,0.125,8,False,True,25.169727230000007,20.938247755000006,,peor de su grupo
EST,Estonia,Europe & Central Asia,High income,92.17699423,Q6,Sector público,oxford_governance_ethics,oxford_governance_ethics,observed_or_score,14.0,30.0,0.6976744186046512,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,2.0,0.875,8,False,False,1.9601005899999961,-2.2713788850000043,,
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,96.63,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,3.0,41.0,0.9534883720930233,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,2.0,0.875,8,False,False,2.75,-19.19999999999999,,
SGP,Singapore,East Asia & Pacific,High income,93.92,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,3.0,0.75,8,False,False,5.459999999999994,-16.489999999999995,,
IRL,Ireland,Europe & Central Asia,High income,51.33,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,35.0,9.0,0.20930232558139536,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,7.0,0.25,8,False,False,48.05,26.10000000000001,,
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,65.87,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,27.0,17.0,0.3953488372093023,43,False,False,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,6.0,0.375,8,False,False,33.50999999999999,11.560000000000002,,
KOR,South Korea,East Asia & Pacific,High income,66.96,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo,ai_pioneers,custom,5.0,0.5,8,False,False,32.42,10.470000000000013,,
USA,United States,North America,High income,87.9,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,7.0,37.0,0.8604651162790697,43,False,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,4.0,0.625,8,False,False,11.47999999999999,-10.469999999999999,,
CHN,China,East Asia & Pacific,Upper middle income,41.65,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,40.0,4.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra,ai_pioneers,custom,8.0,0.125,8,False,True,57.73,35.78000000000001,,peor de su grupo
EST,Estonia,Europe & Central Asia,High income,99.38,Q6,Sector público,oxford_government_digital_policy,oxford_government_digital_policy,observed_or_score,1.0,43.0,1.0,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra,ai_pioneers,custom,1.0,1.0,8,True,False,0.0,-21.94999999999999,,mejor de su grupo
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,50.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,16.0,3.0,0.36046511627906974,43,False,True,low_performer,False,desempeño bajo relativo,ai_pioneers,custom,5.0,0.3125,8,False,False,50.0,25.0,,
SGP,Singapore,East Asia & Pacific,High income,100.0,Q6,Sector público,oxford_ind_data_governance,oxford_ind_data_governance,observed_or_score,1.0,29.0,0.8372093023255814,43,True,False,high_performer,False,desempeño alto relativo,ai_pioneers,custom,1.0,0.8125,8,True,False,0.0,-25.0,,mejor de su grupo
