iso3,country_name,region,income_group,value_used_for_ranking,question_id,question_label,outcome,outcome_label,value_type,rank_desc,rank_asc,percentile,n_ranked,is_top_5_global,is_bottom_5_global,interpretation_label,missingness_flag,why_high_or_low_short
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
GBR,United Kingdom,Europe & Central Asia,High income,0.1395293921232224,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,1.0,43.0,1.0,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.0654048919677734,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,39.0,5.0,0.11627906976744186,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
AUS,Australia,East Asia & Pacific,High income,0.1093049421906471,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,22.0,22.0,0.5116279069767442,43,False,False,middle_performer,False,desempeño intermedio relativo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.0767664983868599,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,34.0,10.0,0.23255813953488372,43,False,False,low_performer,False,desempeño bajo relativo
BEL,Belgium,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
CAN,Canada,North America,High income,0.1132521107792854,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,19.0,25.0,0.5813953488372093,43,False,False,middle_performer,False,desempeño intermedio relativo
CHE,Switzerland,Europe & Central Asia,High income,0.1085807308554649,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,23.0,21.0,0.4883720930232558,43,False,False,middle_performer,False,desempeño intermedio relativo
SWE,Sweden,Europe & Central Asia,High income,0.1124869808554649,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,20.0,24.0,0.5581395348837209,43,False,False,middle_performer,False,desempeño intermedio relativo
AUT,Austria,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
KOR,South Korea,East Asia & Pacific,High income,0.1008550375699997,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,24.0,20.0,0.46511627906976744,43,False,False,middle_performer,False,desempeño intermedio relativo
HUN,Hungary,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
DNK,Denmark,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
DEU,Germany,Europe & Central Asia,High income,0.1198121309280396,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,6.0,38.0,0.8837209302325582,43,False,False,high_performer,False,desempeño alto relativo
POL,Poland,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
TWN,Taiwan,,,0.0097222225740552,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,43.0,1.0,0.023255813953488372,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
CZE,Czech Republic,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
ITA,Italy,Europe & Central Asia,High income,0.1212444230914116,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,5.0,39.0,0.9069767441860465,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
BGR,Bulgaria,Europe & Central Asia,High income,0.0836371555924416,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,31.0,12.0,0.29069767441860467,43,False,False,low_performer,False,desempeño bajo relativo
FIN,Finland,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
CRI,Costa Rica,Latin America & Caribbean ,High income,0.086561881005764,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,28.0,16.0,0.37209302325581395,43,False,False,low_performer,False,desempeño bajo relativo
CHL,Chile,Latin America & Caribbean ,High income,0.0830598995089531,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,33.0,11.0,0.2558139534883721,43,False,False,low_performer,False,desempeño bajo relativo
USA,United States,North America,High income,0.1154656559228897,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,18.0,26.0,0.6046511627906976,43,False,False,middle_performer,False,desempeño intermedio relativo
CHN,China,East Asia & Pacific,Upper middle income,0.0574559792876244,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,42.0,2.0,0.046511627906976744,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
IND,India,South Asia,Lower middle income,0.0599640384316444,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,41.0,3.0,0.06976744186046512,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
JPN,Japan,East Asia & Pacific,High income,0.0952461585402489,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,26.0,18.0,0.4186046511627907,43,False,False,middle_performer,False,desempeño intermedio relativo
EST,Estonia,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
ARG,Argentina,Latin America & Caribbean ,Upper middle income,0.0841245055198669,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,30.0,14.0,0.32558139534883723,43,False,False,low_performer,False,desempeño bajo relativo
BRA,Brazil,Latin America & Caribbean ,Upper middle income,0.06560268253088,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,38.0,6.0,0.13953488372093023,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
COL,Colombia,Latin America & Caribbean ,Upper middle income,0.1008364409208298,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,25.0,19.0,0.4418604651162791,43,False,False,middle_performer,False,desempeño intermedio relativo
MEX,Mexico,Latin America & Caribbean ,Upper middle income,0.1250911504030228,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,4.0,40.0,0.9302325581395349,43,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
PER,Peru,Latin America & Caribbean ,Upper middle income,0.0639012902975082,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,40.0,4.0,0.09302325581395349,43,False,True,bottom_laggard,False,ubicado en el tramo inferior de la muestra
URY,Uruguay,Latin America & Caribbean ,High income,0.0712803825736046,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,36.0,8.0,0.18604651162790697,43,False,False,bottom_laggard,False,ubicado en el tramo inferior de la muestra
GRC,Greece,Europe & Central Asia,High income,0.1156119853258133,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,7.0,27.0,0.7441860465116279,43,False,False,middle_performer,False,desempeño intermedio relativo
ROU,Romania,Europe & Central Asia,High income,0.0862413197755814,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,29.0,15.0,0.3488372093023256,43,False,False,low_performer,False,desempeño bajo relativo
HRV,Croatia,Europe & Central Asia,High income,0.0836371555924416,Q6,Sector público,oecd_2_indigo_oecd_indigo_score,oecd_2_indigo_oecd_indigo_score,observed_or_score,31.0,12.0,0.29069767441860467,43,False,False,low_performer,False,desempeño bajo relativo
ARE,United Arab Emirates,"Middle East, North Africa, Afghanistan & Pakistan",High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking
SGP,Singapore,East Asia & Pacific,High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking
NOR,Norway,Europe & Central Asia,High income,0.77,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,4.0,28.0,0.9032258064516129,31,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
IRL,Ireland,Europe & Central Asia,High income,0.71,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,8.0,24.0,0.7741935483870968,31,False,False,high_performer,False,desempeño alto relativo
FRA,France,Europe & Central Asia,High income,0.66,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,9.0,23.0,0.7419354838709677,31,False,False,middle_performer,False,desempeño intermedio relativo
ESP,Spain,Europe & Central Asia,High income,0.6,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,14.0,18.0,0.5806451612903226,31,False,False,middle_performer,False,desempeño intermedio relativo
NZL,New Zealand,East Asia & Pacific,High income,0.5,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,23.0,8.0,0.27419354838709675,31,False,False,low_performer,False,desempeño bajo relativo
NLD,Netherlands (Kingdom of the),Europe & Central Asia,High income,0.56,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,18.0,14.0,0.45161290322580644,31,False,False,middle_performer,False,desempeño intermedio relativo
GBR,United Kingdom,Europe & Central Asia,High income,0.78,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,3.0,29.0,0.9354838709677419,31,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
QAT,Qatar,"Middle East, North Africa, Afghanistan & Pakistan",High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking
AUS,Australia,East Asia & Pacific,High income,0.75,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,5.0,27.0,0.8709677419354839,31,True,False,high_performer,False,desempeño alto relativo
ISR,Israel,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.5,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,23.0,8.0,0.27419354838709675,31,False,False,low_performer,False,desempeño bajo relativo
BEL,Belgium,Europe & Central Asia,High income,0.54,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,20.0,11.0,0.3709677419354839,31,False,False,low_performer,False,desempeño bajo relativo
CAN,Canada,North America,High income,0.65,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,10.0,22.0,0.7096774193548387,31,False,False,middle_performer,False,desempeño intermedio relativo
CHE,Switzerland,Europe & Central Asia,High income,,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,,,,31,False,False,not_ranked_missing,True,sin dato suficiente para ranking
SWE,Sweden,Europe & Central Asia,High income,0.52,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,22.0,10.0,0.3225806451612903,31,False,False,low_performer,False,desempeño bajo relativo
AUT,Austria,Europe & Central Asia,High income,0.55,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,19.0,13.0,0.41935483870967744,31,False,False,middle_performer,False,desempeño intermedio relativo
KOR,South Korea,East Asia & Pacific,High income,0.93,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,1.0,31.0,1.0,31,True,False,top_pioneer,False,ubicado en el tramo superior de la muestra
HUN,Hungary,Europe & Central Asia,High income,0.49,Q6,Sector público,oecd_4_digital_gov_oecd_digital_gov_overall,oecd_4_digital_gov_oecd_digital_gov_overall,observed_or_score,25.0,7.0,0.22580645161290322,31,False,False,low_performer,False,desempeño bajo relativo
