date,country,relative_ai_hiring_index
8/1/25,United Kingdom,0.07864
9/1/25,United Kingdom,0.10112
10/1/25,United Kingdom,0.09936
11/1/25,United Kingdom,0.08846
12/1/25,United Kingdom,0.069
1/1/18,United States,0.03399
2/1/18,United States,0.04225
3/1/18,United States,0.04445
4/1/18,United States,0.02882
5/1/18,United States,0.04462
6/1/18,United States,0.04318
7/1/18,United States,0.06107
8/1/18,United States,0.05624
9/1/18,United States,0.05032
10/1/18,United States,0.04731
11/1/18,United States,0.05216
12/1/18,United States,0.05608
1/1/19,United States,0.06207
2/1/19,United States,0.06548
3/1/19,United States,0.07027
4/1/19,United States,0.07839
5/1/19,United States,0.07166
6/1/19,United States,0.05739
7/1/19,United States,0.0396
8/1/19,United States,0.03788
9/1/19,United States,0.05021
10/1/19,United States,0.0453
11/1/19,United States,0.01682
12/1/19,United States,-0.00568
1/1/20,United States,-0.01652
2/1/20,United States,-0.02023
3/1/20,United States,0.00257
4/1/20,United States,0.08476
5/1/20,United States,0.17081
6/1/20,United States,0.1862
7/1/20,United States,0.12265
8/1/20,United States,0.03893
9/1/20,United States,-0.00508
10/1/20,United States,-0.02405
11/1/20,United States,-0.00284
12/1/20,United States,0.01291
1/1/21,United States,0.03789
2/1/21,United States,0.04065
3/1/21,United States,0.0271
4/1/21,United States,-0.04506
5/1/21,United States,-0.14045
6/1/21,United States,-0.17323
7/1/21,United States,-0.14213
8/1/21,United States,-0.05842
9/1/21,United States,-0.01397
10/1/21,United States,0.01
11/1/21,United States,0.00835
12/1/21,United States,0.01774
1/1/22,United States,-0.00068
2/1/22,United States,-0.01766
3/1/22,United States,-0.0477
4/1/22,United States,-0.06543
5/1/22,United States,-0.03053
6/1/22,United States,-0.00928
7/1/22,United States,0.00454
8/1/22,United States,-0.03029
9/1/22,United States,-0.04736
10/1/22,United States,-0.06196
11/1/22,United States,-0.09052
12/1/22,United States,-0.12461
1/1/23,United States,-0.13558
2/1/23,United States,-0.1196
3/1/23,United States,-0.1197
4/1/23,United States,-0.1251
5/1/23,United States,-0.14805
6/1/23,United States,-0.12547
7/1/23,United States,-0.12583
8/1/23,United States,-0.10695
9/1/23,United States,-0.11351
10/1/23,United States,-0.09794
11/1/23,United States,-0.06733
12/1/23,United States,-0.03504
1/1/24,United States,-0.00312
2/1/24,United States,0.0075
3/1/24,United States,0.03917
4/1/24,United States,0.0643
5/1/24,United States,0.09897
6/1/24,United States,0.09647
7/1/24,United States,0.13187
8/1/24,United States,0.14627
9/1/24,United States,0.17467
10/1/24,United States,0.16897
11/1/24,United States,0.16245
12/1/24,United States,0.17
1/1/25,United States,0.15568
2/1/25,United States,0.14067
3/1/25,United States,0.11728
4/1/25,United States,0.10877
5/1/25,United States,0.09125
6/1/25,United States,0.08036
7/1/25,United States,0.05579
8/1/25,United States,0.05239
9/1/25,United States,0.04897
10/1/25,United States,0.07098
11/1/25,United States,0.08761
12/1/25,United States,0.08971
1/1/18,Uruguay,-0.12617
2/1/18,Uruguay,0.08286
3/1/18,Uruguay,-0.47684
4/1/18,Uruguay,-0.02699
5/1/18,Uruguay,0.10842
6/1/18,Uruguay,0.89804
7/1/18,Uruguay,0.45529
8/1/18,Uruguay,-0.00381
9/1/18,Uruguay,0.07091
10/1/18,Uruguay,0.36229
11/1/18,Uruguay,0.778
12/1/18,Uruguay,0.23781
1/1/19,Uruguay,0.28874
2/1/19,Uruguay,0.10661
3/1/19,Uruguay,0.9783
4/1/19,Uruguay,0.46558
5/1/19,Uruguay,0.3653
6/1/19,Uruguay,-0.10934
7/1/19,Uruguay,-0.29702
8/1/19,Uruguay,-0.05661
9/1/19,Uruguay,0.24691
10/1/19,Uruguay,-0.01333
11/1/19,Uruguay,-0.23218
12/1/19,Uruguay,-0.38791
1/1/20,Uruguay,-0.24164
2/1/20,Uruguay,-0.14137
3/1/20,Uruguay,-0.13166
4/1/20,Uruguay,-0.15061
5/1/20,Uruguay,-0.0658
6/1/20,Uruguay,0.12467
7/1/20,Uruguay,0.41875
8/1/20,Uruguay,0.33493
9/1/20,Uruguay,-0.041
10/1/20,Uruguay,-0.01078
11/1/20,Uruguay,0.03251
12/1/20,Uruguay,0.20778
1/1/21,Uruguay,0.28065
2/1/21,Uruguay,0.13016
3/1/21,Uruguay,0.37552
4/1/21,Uruguay,0.45843
5/1/21,Uruguay,0.45404
6/1/21,Uruguay,0.21571
7/1/21,Uruguay,0.08486
8/1/21,Uruguay,0.00946
9/1/21,Uruguay,0.0853
10/1/21,Uruguay,0.03706
11/1/21,Uruguay,-0.04121
12/1/21,Uruguay,-0.09491
1/1/22,Uruguay,-0.24612
2/1/22,Uruguay,-0.07786
3/1/22,Uruguay,-0.05479
4/1/22,Uruguay,-0.05944
5/1/22,Uruguay,-0.04447
6/1/22,Uruguay,-0.06674
7/1/22,Uruguay,0.05042
8/1/22,Uruguay,-0.07395
9/1/22,Uruguay,-0.14407
10/1/22,Uruguay,-0.19659
11/1/22,Uruguay,-0.02231
12/1/22,Uruguay,-0.01742
1/1/23,Uruguay,0.02532
2/1/23,Uruguay,-0.0319
3/1/23,Uruguay,-0.02405
4/1/23,Uruguay,-0.1121
5/1/23,Uruguay,-0.14281
6/1/23,Uruguay,-0.1043
7/1/23,Uruguay,-0.05182
8/1/23,Uruguay,0.07845
9/1/23,Uruguay,0.12585
10/1/23,Uruguay,0.216
11/1/23,Uruguay,0.05227
12/1/23,Uruguay,0.12473
1/1/24,Uruguay,0.13411
2/1/24,Uruguay,0.05818
3/1/24,Uruguay,-0.08219
4/1/24,Uruguay,0.15123
5/1/24,Uruguay,0.14513
6/1/24,Uruguay,0.10909
7/1/24,Uruguay,0.00066
8/1/24,Uruguay,0.01816
9/1/24,Uruguay,-0.02141
10/1/24,Uruguay,-0.0814
11/1/24,Uruguay,-0.03887
12/1/24,Uruguay,0.07584
1/1/25,Uruguay,0.08633
2/1/25,Uruguay,0.07147
3/1/25,Uruguay,0.17278
4/1/25,Uruguay,0.06256
5/1/25,Uruguay,0.14783
6/1/25,Uruguay,0.16569
7/1/25,Uruguay,0.16009
8/1/25,Uruguay,0.11934
9/1/25,Uruguay,0.07233
10/1/25,Uruguay,0.08011
11/1/25,Uruguay,0.03507
12/1/25,Uruguay,-0.00371
